Day,AiQuestions,AstronomyQuestions,ComputerGraphicsQuestions,ComputerScienceQuestions,CsEducatorsQuestions,CsTheoryQuestions,DataScienceQuestions,EarthScienceQuestions,EngineeringQuestions,GenAIQuestions,MathematicsQuestions,MathEducatorsQuestions,MathOverflowQuestions,PhysicsQuestions,QuantQuestions,QuantumComputingQuestions,RoboticsQuestions,ScientificComputingQuestions,StatisticsQuestions,TeXQuestions,StackOverflowQuestions
"2022-07-02 00:00:00","4","5","1","1","0","0","5","1","1","0","195","0","19","40","4","5","2","1","19","32","2219"
"2022-07-03 00:00:00","6","4","1","10","0","1","6","0","2","0","219","0","20","39","4","3","1","1","22","28","2206"
"2022-07-04 00:00:00","6","2","1","1","1","1","8","4","3","0","229","0","20","46","4","7","3","3","23","41","3690"
"2022-07-05 00:00:00","8","2","0","6","0","1","11","0","3","0","257","0","35","61","4","7","5","2","41","29","4220"
"2022-07-06 00:00:00","7","7","1","7","0","2","8","2","10","0","225","1","23","52","2","4","5","3","49","33","4401"
"2022-07-07 00:00:00","4","4","0","5","1","1","8","4","1","0","233","2","31","42","3","6","4","3","40","49","4407"
"2022-07-08 00:00:00","3","4","0","10","0","0","8","2","4","0","227","1","22","41","8","10","6","1","43","43","3855"
"2022-07-09 00:00:00","4","7","1","6","0","0","6","1","2","0","232","1","30","49","4","2","1","1","24","35","2210"
"2022-07-10 00:00:00","4","3","4","4","0","2","5","0","2","0","204","0","15","33","2","4","1","1","28","34","2159"
"2022-07-11 00:00:00","4","4","1","11","0","4","7","1","7","0","240","1","22","39","3","5","4","3","52","35","4021"
"2022-07-12 00:00:00","5","6","0","6","0","1","6","1","4","0","264","0","23","56","6","6","8","2","52","41","4260"
"2022-07-13 00:00:00","5","10","0","9","0","3","7","3","5","0","256","0","25","47","5","3","4","3","39","48","4370"
"2022-07-14 00:00:00","2","6","2","5","0","2","12","8","5","0","249","1","31","40","5","4","3","4","36","45","4320"
"2022-07-15 00:00:00","5","7","1","15","0","0","7","4","4","0","222","0","26","41","1","2","1","2","46","50","3898"
"2022-07-16 00:00:00","3","3","2","9","0","1","7","1","3","0","211","0","24","48","1","4","1","0","29","31","2286"
"2022-07-17 00:00:00","3","3","0","11","0","1","8","3","2","0","195","0","26","46","1","3","0","0","37","35","2289"
"2022-07-18 00:00:00","5","9","2","11","0","0","8","3","7","0","248","0","29","42","2","8","2","5","48","37","4230"
"2022-07-19 00:00:00","7","10","0","3","0","1","8","2","6","0","241","2","27","49","7","6","8","2","53","33","4546"
"2022-07-20 00:00:00","5","7","0","9","0","2","9","7","4","0","247","0","23","41","7","10","5","1","38","49","4561"
"2022-07-21 00:00:00","5","4","1","6","0","3","7","3","4","0","251","2","22","55","5","8","6","1","44","42","4460"
"2022-07-22 00:00:00","4","3","0","5","0","0","5","1","1","0","238","1","30","55","6","3","6","2","56","36","4093"
"2022-07-23 00:00:00","1","3","0","4","0","0","5","0","1","0","177","0","21","54","5","2","0","2","26","25","2240"
"2022-07-24 00:00:00","3","4","0","2","0","0","4","1","5","0","185","0","15","43","3","4","2","1","24","26","2369"
"2022-07-25 00:00:00","1","3","1","5","0","4","7","1","3","0","222","0","27","59","11","7","4","1","42","47","4146"
"2022-07-26 00:00:00","1","3","1","8","1","0","14","1","5","0","215","0","22","48","1","3","3","2","40","43","4421"
"2022-07-27 00:00:00","5","8","1","6","0","0","9","7","3","0","244","2","21","34","5","11","4","2","51","44","4567"
"2022-07-28 00:00:00","3","5","1","7","0","2","12","1","8","0","226","0","28","50","1","6","8","3","59","41","4470"
"2022-07-29 00:00:00","5","1","0","11","0","2","13","0","6","0","209","1","22","39","1","5","4","0","44","36","3463"
"2022-07-30 00:00:00","3","1","0","5","1","2","5","0","2","0","191","1","19","46","5","7","0","2","32","34","2344"
"2022-07-31 00:00:00","6","1","0","2","0","0","7","1","3","0","169","0","21","33","2","2","3","1","27","32","2341"
"2022-08-01 00:00:00","7","3","0","6","1","0","9","3","5","0","207","0","30","48","3","6","4","4","45","46","3942"
"2022-08-02 00:00:00","8","1","1","5","1","2","13","3","7","0","232","0","26","44","4","8","3","1","58","44","4335"
"2022-08-03 00:00:00","6","5","0","9","0","1","6","1","5","0","199","2","28","45","7","10","6","1","41","42","4256"
"2022-08-04 00:00:00","3","3","3","3","0","2","10","1","3","0","202","2","29","44","1","3","2","1","52","48","4367"
"2022-08-05 00:00:00","3","2","0","5","1","2","8","2","8","0","216","0","28","37","2","7","4","0","50","39","3921"
"2022-08-06 00:00:00","4","3","0","5","0","1","4","2","4","0","210","0","20","33","2","8","3","0","28","24","2328"
"2022-08-07 00:00:00","5","3","2","5","0","1","4","1","4","0","199","0","22","45","3","5","3","2","30","29","2329"
"2022-08-08 00:00:00","4","2","1","6","0","4","8","0","7","0","231","2","22","40","4","5","1","1","43","45","4148"
"2022-08-09 00:00:00","1","5","1","4","0","1","10","1","4","0","206","0","21","57","3","3","4","2","53","42","4360"
"2022-08-10 00:00:00","5","6","1","7","1","1","10","1","6","0","221","3","33","46","1","9","5","0","57","53","4489"
"2022-08-11 00:00:00","8","3","1","6","0","2","10","2","8","0","225","3","18","48","2","8","4","2","50","56","4299"
"2022-08-12 00:00:00","5","3","1","4","1","0","11","4","1","0","195","2","28","66","2","5","2","1","41","41","3919"
"2022-08-13 00:00:00","1","3","0","4","0","0","9","3","3","0","179","0","22","36","1","3","1","1","26","27","2184"
"2022-08-14 00:00:00","0","3","0","9","0","0","6","3","7","0","200","1","28","47","0","5","3","0","15","38","2185"
"2022-08-15 00:00:00","4","5","1","8","0","1","8","3","4","0","227","1","29","61","1","6","2","3","45","43","3527"
"2022-08-16 00:00:00","2","3","1","4","0","2","13","2","5","0","216","2","31","57","2","11","5","0","44","43","4353"
"2022-08-17 00:00:00","1","3","1","7","0","1","19","3","3","0","213","1","32","47","2","5","4","2","55","43","4377"
"2022-08-18 00:00:00","3","6","0","8","0","2","11","3","7","0","220","0","21","55","5","9","5","0","55","45","4336"
"2022-08-19 00:00:00","4","3","1","6","0","2","5","2","7","0","211","1","20","43","3","2","0","2","50","37","3727"
"2022-08-20 00:00:00","1","1","1","3","0","0","8","4","1","0","185","0","20","44","1","5","0","1","31","29","2175"
"2022-08-21 00:00:00","4","4","0","9","1","0","7","1","0","0","195","1","15","43","1","1","1","2","28","29","2374"
"2022-08-22 00:00:00","2","3","2","5","0","1","6","2","5","0","208","1","33","48","0","8","3","0","41","43","3879"
"2022-08-23 00:00:00","2","2","2","7","0","1","12","6","2","0","207","1","25","55","1","5","3","1","37","38","4217"
"2022-08-24 00:00:00","2","4","0","5","0","0","10","2","5","0","245","1","21","48","8","7","2","2","48","46","4409"
"2022-08-25 00:00:00","2","2","0","6","0","1","6","1","3","0","243","2","25","52","2","6","2","0","58","41","4224"
"2022-08-26 00:00:00","3","7","0","8","0","0","10","1","5","0","200","3","30","47","1","6","3","1","46","41","3788"
"2022-08-27 00:00:00","1","2","2","7","0","1","3","0","2","0","206","0","22","42","2","3","0","2","29","38","2252"
"2022-08-28 00:00:00","4","2","1","5","0","1","6","1","3","0","207","1","19","53","3","2","1","0","29","32","2309"
"2022-08-29 00:00:00","3","2","3","3","0","1","5","4","3","0","223","1","31","57","5","5","0","0","44","40","3768"
"2022-08-30 00:00:00","3","3","0","9","0","0","9","1","4","0","223","0","25","46","7","1","9","2","51","44","4097"
"2022-08-31 00:00:00","3","4","1","9","0","1","7","2","5","0","217","0","33","45","3","6","3","2","48","34","4052"
"2022-09-01 00:00:00","5","4","1","2","0","1","10","4","1","0","217","0","30","44","4","7","5","1","34","44","3966"
"2022-09-02 00:00:00","2","2","1","4","0","2","3","1","4","0","190","0","22","45","2","3","2","2","36","47","3580"
"2022-09-03 00:00:00","1","2","1","4","0","1","8","3","4","0","198","1","28","46","0","3","1","2","25","28","2065"
"2022-09-04 00:00:00","3","7","1","6","1","0","8","3","6","0","195","0","25","54","1","6","1","1","20","36","2173"
"2022-09-05 00:00:00","7","5","1","6","0","1","12","0","4","0","216","1","24","53","4","3","2","2","34","58","3522"
"2022-09-06 00:00:00","1","4","1","6","0","1","10","1","2","0","250","0","34","49","3","2","7","0","48","45","3935"
"2022-09-07 00:00:00","6","2","1","4","0","4","11","5","4","0","254","0","27","36","3","4","3","2","42","40","4124"
"2022-09-08 00:00:00","5","4","0","7","1","0","11","2","13","0","217","1","23","31","2","2","4","1","41","49","3984"
"2022-09-09 00:00:00","4","2","1","4","0","1","9","1","2","0","265","0","33","43","2","6","3","2","49","39","3775"
"2022-09-10 00:00:00","3","5","0","6","0","2","7","0","2","0","195","0","22","47","0","4","2","0","27","22","2210"
"2022-09-11 00:00:00","1","7","1","5","0","4","6","2","5","0","210","1","20","49","3","4","0","1","31","32","2184"
"2022-09-12 00:00:00","3","2","0","3","1","1","16","1","8","0","243","1","29","46","4","3","2","2","41","45","3754"
"2022-09-13 00:00:00","1","2","2","7","0","0","14","1","4","0","228","1","28","46","1","5","3","0","48","41","4089"
"2022-09-14 00:00:00","3","2","1","7","1","1","10","4","7","0","248","1","27","55","3","5","5","4","42","48","4143"
"2022-09-15 00:00:00","4","5","1","7","0","0","6","3","1","0","231","1","25","54","6","7","1","1","40","47","4219"
"2022-09-16 00:00:00","1","3","2","10","0","1","4","0","3","0","222","0","23","58","6","5","3","0","44","46","3795"
"2022-09-17 00:00:00","2","1","0","4","1","0","2","1","2","0","201","1","28","46","0","6","3","3","20","40","2254"
"2022-09-18 00:00:00","3","0","2","7","0","2","8","1","2","0","229","0","24","39","1","3","1","0","33","42","2223"
"2022-09-19 00:00:00","3","3","0","5","0","3","9","1","6","0","222","0","39","39","2","5","2","2","41","37","3738"
"2022-09-20 00:00:00","4","2","1","6","1","2","10","3","7","0","260","1","29","48","3","4","6","2","40","34","3972"
"2022-09-21 00:00:00","2","4","0","6","0","4","12","2","7","0","218","0","32","52","1","4","4","1","52","42","4011"
"2022-09-22 00:00:00","2","2","0","8","1","2","8","0","2","0","239","1","27","48","3","5","3","3","50","48","4115"
"2022-09-23 00:00:00","2","5","1","5","0","2","11","3","3","0","227","1","24","43","6","2","3","1","42","45","3630"
"2022-09-24 00:00:00","1","6","0","6","0","0","7","3","5","0","221","0","25","43","0","4","1","1","37","45","2176"
"2022-09-25 00:00:00","2","7","1","4","0","4","5","1","1","0","213","0","26","58","4","2","3","0","21","43","2195"
"2022-09-26 00:00:00","5","4","3","7","0","1","8","1","4","0","233","0","28","58","4","6","2","0","34","43","3772"
"2022-09-27 00:00:00","5","1","0","8","1","2","12","0","6","0","259","0","35","44","7","8","3","2","52","45","4170"
"2022-09-28 00:00:00","4","5","1","3","0","3","11","2","5","0","230","0","31","49","1","6","3","1","45","50","4212"
"2022-09-29 00:00:00","4","4","0","6","0","3","6","3","5","0","272","0","31","39","7","11","5","3","48","50","4125"
"2022-09-30 00:00:00","1","2","0","7","0","1","8","2","3","0","225","0","21","44","0","7","4","2","37","36","3682"
"2022-10-01 00:00:00","1","3","1","4","0","0","4","1","4","0","221","1","17","41","1","1","3","3","28","37","2211"
"2022-10-02 00:00:00","4","4","2","7","0","5","4","1","1","0","230","2","13","33","1","3","1","1","31","39","2164"
"2022-10-03 00:00:00","4","8","0","7","1","2","7","1","8","0","265","1","32","40","4","7","3","1","49","47","3570"
"2022-10-04 00:00:00","5","0","1","5","0","2","13","1","16","0","285","1","37","55","4","5","5","2","44","38","3858"
"2022-10-05 00:00:00","4","3","0","6","0","0","10","1","4","0","266","0","29","52","3","9","2","4","44","46","3934"
"2022-10-06 00:00:00","0","2","1","6","0","2","8","0","5","0","273","1","26","42","1","7","3","4","57","57","4093"
"2022-10-07 00:00:00","7","2","3","9","0","6","9","1","5","0","253","0","25","40","6","4","4","2","46","40","3706"
"2022-10-08 00:00:00","5","8","0","5","1","3","8","2","4","0","257","1","17","37","1","4","3","1","42","40","2274"
"2022-10-09 00:00:00","7","6","1","6","0","1","4","1","2","0","248","0","19","51","1","8","2","6","32","40","2336"
"2022-10-10 00:00:00","4","4","1","11","0","1","14","0","4","0","276","0","36","55","6","5","4","2","46","73","3823"
"2022-10-11 00:00:00","4","5","0","9","0","2","16","2","7","0","317","0","41","47","6","7","8","5","49","49","4065"
"2022-10-12 00:00:00","9","1","1","5","0","2","11","2","2","0","283","0","25","43","6","4","2","1","51","39","4141"
"2022-10-13 00:00:00","5","5","1","5","0","2","12","1","4","0","281","0","34","45","3","3","5","1","41","30","4123"
"2022-10-14 00:00:00","6","1","0","4","1","2","8","1","6","0","265","0","26","45","2","5","4","2","38","49","3885"
"2022-10-15 00:00:00","3","4","0","4","0","1","9","0","1","0","237","1","19","63","2","4","2","1","32","29","2303"
"2022-10-16 00:00:00","4","3","0","7","0","0","7","3","3","0","279","1","25","40","2","8","5","2","33","41","2263"
"2022-10-17 00:00:00","9","6","1","4","0","3","14","1","3","0","279","0","25","52","2","4","3","3","40","48","3937"
"2022-10-18 00:00:00","4","4","0","8","0","5","14","3","7","0","263","1","29","52","2","7","4","3","52","56","4272"
"2022-10-19 00:00:00","8","2","1","9","0","3","13","2","2","0","293","1","34","49","1","5","6","4","51","60","4439"
"2022-10-20 00:00:00","3","4","2","9","0","3","9","6","2","0","305","1","25","61","5","5","10","3","46","50","4331"
"2022-10-21 00:00:00","6","7","2","8","0","4","13","2","5","0","272","0","33","53","2","1","2","0","43","52","3752"
"2022-10-22 00:00:00","2","4","1","8","0","3","7","1","0","0","221","0","20","42","2","4","0","0","33","36","2236"
"2022-10-23 00:00:00","1","1","0","9","0","1","5","1","3","0","263","0","23","41","1","6","2","1","28","35","2215"
"2022-10-24 00:00:00","4","4","0","7","0","3","16","2","2","0","277","0","32","49","2","6","5","1","44","43","3780"
"2022-10-25 00:00:00","7","5","1","6","1","0","15","2","3","0","271","0","35","48","5","9","8","0","45","58","4043"
"2022-10-26 00:00:00","3","7","3","7","0","1","12","2","6","0","279","1","25","47","1","4","2","3","45","47","4292"
"2022-10-27 00:00:00","3","5","4","10","0","4","11","2","4","0","256","0","31","41","1","5","5","2","46","47","4107"
"2022-10-28 00:00:00","2","5","1","9","0","1","7","2","5","0","241","2","31","39","2","9","3","2","51","41","3697"
"2022-10-29 00:00:00","3","5","1","9","1","1","5","1","3","0","234","1","21","40","2","3","3","1","30","37","2198"
"2022-10-30 00:00:00","3","2","1","5","0","2","11","0","2","0","255","0","24","40","3","3","2","1","38","38","2340"
"2022-10-31 00:00:00","1","2","0","6","0","1","10","1","5","0","258","1","37","48","4","9","3","3","35","44","3799"
"2022-11-01 00:00:00","4","6","0","11","0","3","5","2","6","0","273","0","31","45","3","6","5","4","41","52","3790"
"2022-11-02 00:00:00","2","3","3","7","0","4","6","1","2","0","271","1","36","54","2","4","2","0","45","35","4132"
"2022-11-03 00:00:00","5","0","1","5","0","2","13","1","5","0","282","0","19","50","2","4","6","1","50","49","4155"
"2022-11-04 00:00:00","4","1","1","8","0","1","8","1","1","0","268","2","31","38","2","9","5","1","44","44","4050"
"2022-11-05 00:00:00","2","1","1","8","0","2","7","0","3","0","250","1","24","55","1","3","1","1","32","52","2449"
"2022-11-06 00:00:00","3","5","0","7","0","1","9","0","3","0","227","2","17","42","2","9","2","3","23","30","2484"
"2022-11-07 00:00:00","2","7","0","11","0","1","12","2","3","0","274","0","29","40","2","11","5","3","37","32","4158"
"2022-11-08 00:00:00","2","5","0","12","0","2","8","0","6","0","287","0","27","54","3","5","5","2","37","49","4409"
"2022-11-09 00:00:00","3","4","2","13","0","0","11","3","5","0","232","1","26","41","2","9","1","1","49","33","4309"
"2022-11-10 00:00:00","1","5","1","6","0","3","7","2","6","0","229","2","35","38","1","6","3","1","38","42","4246"
"2022-11-11 00:00:00","2","5","1","12","0","2","2","0","2","0","259","1","31","41","3","4","4","4","31","40","3780"
"2022-11-12 00:00:00","4","1","2","7","1","1","11","1","3","0","225","1","20","39","2","5","3","2","24","31","2383"
"2022-11-13 00:00:00","5","4","1","5","0","1","5","1","5","0","246","2","19","36","3","5","1","1","29","42","2423"
"2022-11-14 00:00:00","4","1","1","6","1","1","4","1","4","0","251","2","22","53","2","3","5","0","38","47","4113"
"2022-11-15 00:00:00","5","5","0","12","0","1","7","2","2","0","280","0","32","50","3","3","5","1","44","44","4336"
"2022-11-16 00:00:00","1","3","0","7","1","1","11","1","4","0","276","0","23","50","2","7","3","1","42","50","4523"
"2022-11-17 00:00:00","4","0","1","8","0","1","8","5","7","0","261","0","32","44","3","6","11","2","52","59","4503"
"2022-11-18 00:00:00","5","1","0","5","0","1","8","2","8","0","219","0","22","40","3","8","4","1","39","39","3860"
"2022-11-19 00:00:00","4","0","0","7","0","1","8","0","1","0","244","0","31","39","2","3","2","0","24","37","2433"
"2022-11-20 00:00:00","1","4","0","7","1","2","4","0","4","0","262","0","25","31","1","7","1","3","34","44","2477"
"2022-11-21 00:00:00","7","2","1","12","0","2","7","1","11","0","243","0","22","56","3","7","10","1","48","47","3948"
"2022-11-22 00:00:00","4","0","0","6","0","1","6","0","8","0","286","2","26","49","4","6","6","1","60","53","4286"
"2022-11-23 00:00:00","4","3","1","5","0","0","8","1","3","0","269","1","12","44","1","5","8","2","42","41","4190"
"2022-11-24 00:00:00","4","8","1","9","0","2","11","0","0","0","203","1","36","43","4","6","7","0","40","37","3944"
"2022-11-25 00:00:00","2","5","1","9","1","4","7","4","5","0","253","0","21","54","3","9","3","2","33","44","3459"
"2022-11-26 00:00:00","4","3","1","8","0","0","4","1","6","0","211","0","21","43","4","3","0","1","29","31","2205"
"2022-11-27 00:00:00","5","2","1","11","1","1","4","1","4","0","223","2","25","48","3","2","2","3","31","54","2380"
"2022-11-28 00:00:00","2","2","2","9","0","4","10","2","8","0","283","2","23","48","3","5","8","1","41","57","3918"
"2022-11-29 00:00:00","4","1","1","11","0","2","8","1","4","0","266","0","22","50","1","6","12","2","49","50","4057"
"2022-11-30 00:00:00","4","5","3","12","0","2","9","0","6","0","273","0","21","43","2","7","5","2","46","45","4141"
"2022-12-01 00:00:00","6","5","1","4","0","2","9","2","3","0","263","1","24","38","3","5","3","3","46","45","4221"
"2022-12-02 00:00:00","3","3","1","8","1","2","16","1","5","0","263","1","26","49","4","10","1","1","45","41","3698"
"2022-12-03 00:00:00","2","0","2","2","0","1","8","0","2","0","217","2","21","41","3","3","2","1","31","26","2297"
"2022-12-04 00:00:00","4","5","1","7","0","3","9","1","3","0","208","0","31","54","5","5","2","0","31","34","2278"
"2022-12-05 00:00:00","1","1","0","14","0","2","6","1","7","0","264","1","30","50","6","5","3","2","35","47","3864"
"2022-12-06 00:00:00","4","3","1","6","0","1","8","4","2","0","268","2","29","43","4","10","2","2","44","42","4158"
"2022-12-07 00:00:00","2","4","1","10","0","3","10","0","4","0","256","1","34","53","2","5","6","1","53","48","3966"
"2022-12-08 00:00:00","3","4","0","6","0","0","16","2","9","0","251","1","18","47","8","3","6","1","33","44","3857"
"2022-12-09 00:00:00","4","2","2","11","0","1","8","1","7","0","219","0","23","43","3","4","6","1","37","59","3404"
"2022-12-10 00:00:00","3","1","1","8","0","1","7","3","1","0","207","1","24","45","4","4","0","2","27","35","2227"
"2022-12-11 00:00:00","2","3","1","13","0","1","5","1","6","0","212","1","21","46","4","2","2","3","23","38","2295"
"2022-12-12 00:00:00","5","4","0","11","0","1","13","3","5","0","256","1","35","36","3","4","6","1","38","42","3909"
"2022-12-13 00:00:00","5","7","0","3","0","1","10","2","3","0","262","0","27","49","6","7","5","2","54","46","3985"
"2022-12-14 00:00:00","3","2","1","8","0","1","9","1","3","0","249","0","26","55","3","7","5","3","42","42","3947"
"2022-12-15 00:00:00","5","8","0","2","0","0","10","1","3","0","229","1","24","44","4","7","8","1","38","44","3892"
"2022-12-16 00:00:00","7","6","1","7","0","3","11","2","4","0","235","0","35","38","2","4","5","4","35","34","3546"
"2022-12-17 00:00:00","1","5","0","5","0","0","7","3","7","0","191","1","23","35","3","3","1","1","23","36","2106"
"2022-12-18 00:00:00","1","4","0","10","0","2","8","0","0","0","194","0","21","47","3","3","2","3","36","29","1941"
"2022-12-19 00:00:00","6","2","1","9","0","0","10","5","3","0","211","1","26","42","2","7","2","2","40","45","3529"
"2022-12-20 00:00:00","7","11","1","12","1","3","7","3","1","0","209","0","25","49","3","7","5","3","26","48","3805"
"2022-12-21 00:00:00","4","5","2","8","1","0","6","2","3","0","192","1","28","44","4","3","2","2","47","42","3870"
"2022-12-22 00:00:00","3","5","1","4","0","0","7","1","3","0","209","0","22","34","3","4","2","3","41","38","3400"
"2022-12-23 00:00:00","3","1","2","1","0","1","9","0","6","0","169","0","24","45","3","3","4","2","18","44","2926"
"2022-12-24 00:00:00","0","6","0","2","0","1","5","1","5","0","171","0","18","33","0","1","0","1","28","29","1711"
"2022-12-25 00:00:00","3","1","0","5","0","2","2","3","2","0","136","1","10","31","4","2","1","3","23","27","1552"
"2022-12-26 00:00:00","1","1","0","6","1","2","8","2","1","0","192","1","27","33","2","4","2","1","24","46","2390"
"2022-12-27 00:00:00","2","4","0","6","0","0","3","3","5","0","214","1","23","45","4","2","1","1","25","40","2979"
"2022-12-28 00:00:00","4","6","1","6","0","0","7","1","7","0","200","1","18","37","3","1","6","1","31","47","3096"
"2022-12-29 00:00:00","1","2","2","3","0","1","9","1","7","0","233","0","25","38","2","3","6","1","25","35","3190"
"2022-12-30 00:00:00","1","3","0","4","0","2","8","2","4","0","206","0","21","41","2","3","3","2","34","37","2776"
"2022-12-31 00:00:00","5","0","1","4","0","2","0","0","4","0","173","0","20","36","1","7","1","1","15","35","1703"
"2023-01-01 00:00:00","1","2","1","8","0","2","3","1","1","0","187","0","19","23","1","0","1","0","14","28","1547"
"2023-01-02 00:00:00","4","2","0","3","1","1","6","1","4","0","262","1","25","32","4","7","1","0","40","38","2869"
"2023-01-03 00:00:00","4","2","1","11","0","2","5","2","6","0","231","0","27","52","4","4","2","1","40","32","3405"
"2023-01-04 00:00:00","2","3","0","3","0","1","15","0","2","0","267","1","28","47","4","5","2","0","43","47","3791"
"2023-01-05 00:00:00","3","0","0","4","0","2","7","3","8","0","249","0","30","56","1","6","5","1","44","54","3932"
"2023-01-06 00:00:00","1","2","3","8","0","1","8","1","3","0","214","0","25","45","3","10","5","1","34","55","3338"
"2023-01-07 00:00:00","3","3","0","6","0","1","8","1","5","0","205","1","17","75","2","2","1","2","24","45","2120"
"2023-01-08 00:00:00","6","4","1","5","0","1","5","2","4","0","234","1","15","63","1","3","0","0","28","29","2173"
"2023-01-09 00:00:00","6","3","2","15","0","0","8","2","4","0","258","0","24","43","4","7","6","2","38","37","3530"
"2023-01-10 00:00:00","3","4","0","11","0","0","9","2","5","0","241","0","27","58","1","5","2","0","51","44","3822"
"2023-01-11 00:00:00","7","4","1","10","0","1","7","1","5","0","238","1","35","49","2","9","0","3","50","50","3951"
"2023-01-12 00:00:00","2","8","2","7","0","0","7","4","7","0","241","1","28","56","7","4","2","4","46","48","3929"
"2023-01-13 00:00:00","3","6","0","8","0","0","10","1","3","0","207","1","31","51","5","3","3","0","48","34","3469"
"2023-01-14 00:00:00","4","3","2","7","0","1","2","0","4","0","210","1","27","73","4","2","1","1","22","29","1987"
"2023-01-15 00:00:00","1","7","0","6","0","1","2","0","5","0","239","2","21","48","2","5","2","1","23","28","2017"
"2023-01-16 00:00:00","2","2","1","6","0","3","8","1","6","0","230","0","29","55","5","8","5","2","34","49","3379"
"2023-01-17 00:00:00","2","2","1","7","0","0","14","3","4","0","262","0","26","62","2","11","5","1","43","39","3703"
"2023-01-18 00:00:00","4","3","1","5","0","1","7","1","5","0","266","0","31","67","3","8","5","1","49","47","3872"
"2023-01-19 00:00:00","1","3","2","14","0","1","9","1","6","0","243","1","24","62","2","7","4","2","53","54","3844"
"2023-01-20 00:00:00","2","7","0","6","1","4","7","0","2","0","216","2","30","43","4","6","3","1","41","45","3251"
"2023-01-21 00:00:00","3","0","1","5","0","1","5","1","4","0","193","0","15","49","2","1","1","4","19","37","2058"
"2023-01-22 00:00:00","4","2","1","7","0","0","5","1","6","0","191","0","30","50","3","5","4","1","34","41","2056"
"2023-01-23 00:00:00","0","2","0","11","0","1","5","1","4","0","255","0","31","72","1","6","1","3","49","48","3367"
"2023-01-24 00:00:00","4","3","0","4","0","0","5","2","5","0","231","1","28","65","3","7","4","3","44","50","3651"
"2023-01-25 00:00:00","5","1","1","12","0","2","5","5","5","0","257","3","31","57","3","11","5","2","50","44","3693"
"2023-01-26 00:00:00","6","2","0","12","0","1","8","2","3","0","248","1","27","59","3","5","5","1","42","33","3467"
"2023-01-27 00:00:00","4","3","0","8","0","4","10","4","1","0","215","1","28","45","3","9","5","0","43","39","3423"
"2023-01-28 00:00:00","4","3","0","9","0","1","9","2","3","0","201","1","16","51","2","5","2","1","32","42","1964"
"2023-01-29 00:00:00","2","1","0","9","0","0","4","2","5","0","204","1","23","40","2","5","0","2","34","35","2051"
"2023-01-30 00:00:00","3","6","0","6","0","1","5","1","4","0","221","1","35","55","4","6","2","4","54","36","3576"
"2023-01-31 00:00:00","6","4","2","10","0","2","12","0","4","0","235","0","30","60","7","6","1","3","39","41","3766"
"2023-02-01 00:00:00","4","3","1","6","1","2","12","3","4","0","239","0","31","39","6","6","5","1","57","47","3819"
"2023-02-02 00:00:00","6","5","3","5","1","1","4","0","3","0","234","1","34","44","5","12","3","4","49","39","3696"
"2023-02-03 00:00:00","2","4","2","7","0","1","7","0","2","0","206","1","35","45","4","6","3","0","45","39","3410"
"2023-02-04 00:00:00","2","4","0","8","0","0","1","0","4","0","203","0","21","42","1","6","2","0","31","38","1987"
"2023-02-05 00:00:00","4","1","1","10","0","1","6","2","2","0","240","0","30","37","3","10","1","1","27","41","1967"
"2023-02-06 00:00:00","4","3","3","9","0","1","9","3","7","0","225","1","39","43","4","11","5","0","47","58","3408"
"2023-02-07 00:00:00","3","2","1","9","0","0","8","4","3","0","229","1","34","38","4","11","5","2","41","45","3676"
"2023-02-08 00:00:00","3","4","0","5","1","2","14","2","3","0","269","0","28","50","1","5","4","0","50","53","3786"
"2023-02-09 00:00:00","3","2","2","14","0","1","8","3","3","0","257","0","31","47","2","4","6","2","59","56","3796"
"2023-02-10 00:00:00","6","6","0","7","2","0","5","4","7","0","227","1","28","37","4","6","2","3","38","47","3363"
"2023-02-11 00:00:00","2","5","1","9","0","0","3","0","4","0","194","0","21","43","1","4","1","0","34","46","1926"
"2023-02-12 00:00:00","5","2","1","6","0","0","7","2","4","0","228","1","24","40","0","6","1","3","24","49","1922"
"2023-02-13 00:00:00","1","3","0","5","1","2","5","5","7","0","222","0","28","46","2","9","2","1","40","39","3377"
"2023-02-14 00:00:00","5","1","0","11","0","0","5","1","4","0","218","2","20","46","4","4","5","4","47","41","3564"
"2023-02-15 00:00:00","8","8","2","5","0","1","9","2","5","0","234","2","26","45","4","7","4","3","55","49","3603"
"2023-02-16 00:00:00","5","1","1","5","0","2","8","4","4","0","244","0","32","51","2","5","1","0","48","42","3662"
"2023-02-17 00:00:00","1","3","2","5","0","3","9","3","7","0","228","0","27","46","4","9","1","2","47","61","3335"
"2023-02-18 00:00:00","4","3","0","10","1","3","5","4","4","0","202","2","18","33","2","2","1","2","32","34","1877"
"2023-02-19 00:00:00","4","2","0","8","0","0","8","0","1","0","205","0","25","56","3","2","2","2","31","48","2012"
"2023-02-20 00:00:00","4","3","2","6","1","2","4","2","3","0","229","1","24","57","8","7","2","2","45","62","3238"
"2023-02-21 00:00:00","6","3","0","4","0","1","14","2","5","0","233","1","23","56","3","6","7","2","40","66","3511"
"2023-02-22 00:00:00","2","3","0","5","0","3","10","4","5","0","225","0","33","47","7","9","5","3","62","44","3620"
"2023-02-23 00:00:00","2","3","2","9","0","1","8","1","5","0","239","3","33","44","1","6","7","5","56","46","3578"
